created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
2021-06-19 07:11:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,20.0,9.0,Kayleen,Kayleen1988,113,138,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Bloemfontein, South Africa"
2021-06-19 07:12:08+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","3.9% growth in 2021
$9.8 billion budget surplus in 2021
One of the top 5 vaccine rollouts in Sub-Saharan Africa

Zimbabwe is on the road to recovery 🇿🇼",0.5,0.5,en,480.0,105.0,Presidential Communications Zimbabwe 🇿🇼,DeptCommsZW,3508,26,[],"[{'screen_name': 'edmnangagwa', 'name': 'President of Zimbabwe', 'id': 447895686, 'id_str': '447895686', 'indices': [3, 15]}]","Harare, Zimbabwe"
2021-06-19 07:12:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Before #COVID19, half of the children in Africa were not registered at birth and the pandemic could make things worse.
@_AfricanUnion and @UNICEF's #NoNameCampaign aims to uphold every child's right to a legal identity.
Watch to learn more! 
https://t.co/5WmvN40m4d",0.1088095238095238,0.4004761904761905,en,5.0,3.0,Bako Maxwell,bako_maxwell,320,659,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'unicefcameroon', 'name': 'UNICEF Cameroon', 'id': 3289970679, 'id_str': '3289970679', 'indices': [3, 18]}]",Africa
2021-06-19 07:12:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“3rd #covid19 wave in Africa, &lt;1% of the continent vaccinated, 23 countries have delivered &lt;50% of vaccines received.” This is an emergency equally on the supply &amp; the delivery side. We need both vaccines &amp; support for governments &amp; partners on the ground. @IFRCAfrica @ifrc @who",0.0,0.125,en,5.0,2.0,Dr Rosa Castro,RosaCastroB,672,797,"[{'text': 'covid19', 'indices': [22, 30]}]","[{'screen_name': 'ecapobianco', 'name': 'Emanuele Capobianco', 'id': 30839743, 'id_str': '30839743', 'indices': [3, 15]}]","Brussels, Belgium"
2021-06-19 07:13:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.1772727272727272,0.5709090909090909,en,8.0,6.0,NB,NandzB,170,378,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Cape Town, South Africa"
2021-06-19 07:14:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3.9% growth in 2021
$9.8 billion budget surplus in 2021
One of the top 5 vaccine rollouts in Sub-Saharan Africa

Zimbabwe is on the road to recovery 🇿🇼",0.5,0.5,en,482.0,106.0,Nigel,NigelPulazi,4328,4627,[],"[{'screen_name': 'edmnangagwa', 'name': 'President of Zimbabwe', 'id': 447895686, 'id_str': '447895686', 'indices': [3, 15]}]","Zimbabwe, Karoi"
2021-06-19 07:14:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NEWS -- Our new analysis shows for the first time that two doses of the #COVID19 #vaccines are highly effective against hospitalisation from the #Delta (B.1.61.2) #variant.

Read more: https://t.co/6z67CW85Zw https://t.co/oyRFghHpXw",0.3715909090909091,0.521969696969697,en,1836.0,1019.0,Richard Preece,drrichardp,1669,98,"[{'text': 'COVID19', 'indices': [84, 92]}, {'text': 'vaccines', 'indices': [93, 102]}]","[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [3, 10]}]","Manchester, England"
2021-06-19 07:14:39+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.2364583333333333,0.3375,en,1041.0,604.0,👑Alpha female👑,alfafimel,701,697,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Nairobi, Kenya"
2021-06-19 07:14:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.2431818181818181,0.5022727272727273,en,175.0,58.0,Sideliner Opinions,ThinkFoYourself,1671,3054,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",South Africa
2021-06-19 07:16:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With vaccination coverage being expanded from 21st June 2021, the government is committed to providing free #COVID19 vaccines to everyone!

You don't need to pre-register for #COVIDVaccination &amp; can directly go to a Vaccination Centre to get the jab. #IndiaFightsCorona https://t.co/fwgB5nKZu0",0.1999999999999999,0.4000000000000001,en,92.0,28.0,Prasenjit Adigiri,PAdigiri,851,801,"[{'text': 'COVID19', 'indices': [124, 132]}]","[{'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [3, 14]}]","West Bengal, India"
2021-06-19 07:17:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister on this video clip that, ""Zimbabwe is doing better"" in rolling out #Covid19 vaccination. How can Zimbabwe do better when it ran out of its paltry vaccines, long ago? https://t.co/ZfLxO5cKxT",0.21,0.44,en,165.0,42.0,Dixon Ndebele,Dee_Ndebele,1065,4007,[],"[{'screen_name': 'ProfJNMoyo', 'name': 'Prof Jonathan Moyo', 'id': 3026140439, 'id_str': '3026140439', 'indices': [3, 14]}]","Bulawayo, Zimbabwe"
2021-06-19 07:18:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","According to H.E. Dr. #YuokSambath, Secretary of State of Health Ministry, Cambodia expected to get 5 more million doses of #COVID19 vaccines in July this year https://t.co/PtMKjJT5fT https://t.co/nHmUFvOMbk",0.2,0.45,en,4.0,2.0,Vicheka,bao_EZ,1204,765,"[{'text': 'YuokSambath', 'indices': [41, 53]}]","[{'screen_name': 'PeacePalaceKH', 'name': 'Office of Cambodian PM 🇰🇭', 'id': 1153573257867436034, 'id_str': '1153573257867436034', 'indices': [3, 17]}]",Cambodia
2021-06-19 07:18:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,16.0,3.0,Dakshya Kalita,DakshyaKalita,1992,4999,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [3, 16]}]","Bhawapur, India"
2021-06-19 07:20:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3.9% growth in 2021
$9.8 billion budget surplus in 2021
One of the top 5 vaccine rollouts in Sub-Saharan Africa

Zimbabwe is on the road to recovery 🇿🇼",0.5,0.5,en,483.0,107.0,tinei d chisango,tdchisango,950,989,[],"[{'screen_name': 'edmnangagwa', 'name': 'President of Zimbabwe', 'id': 447895686, 'id_str': '447895686', 'indices': [3, 15]}]","Harare, Zimbabwe"
2021-06-19 07:20:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,579.0,294.0,Nigel Hudson,NigelEntRes,131,163,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]","Chesterfield, UK"
2021-06-19 07:21:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,20.0,4.0,🇮🇳 GJShakthi 🇮🇳,shakthigj,3282,4164,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [3, 16]}]","Tamil Nadu, India"
2021-06-19 07:21:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Useful responses to this thread

@AnnOssinger makes important point about severity of disease if you have vaccine &amp; still get Covid

Data on this are actually quite sparse, but of what we do have points in this direction (screenshot from @hildabast blog https://t.co/QQu52Pru21) https://t.co/iy1BlOVFHF",0.2333333333333333,0.3666666666666667,en,13.0,3.0,💧Bprophetable ⧖,bprophetable,3661,5002,[],"[{'screen_name': 'dnunan79', 'name': 'David Nunan', 'id': 398763127, 'id_str': '398763127', 'indices': [3, 12]}, {'screen_name': 'AnnOssinger', 'name': 'Ann Ossinger, RDH', 'id': 2204024000, 'id_str': '2204024000', 'indices': [47, 59]}]",active locally globally
2021-06-19 07:21:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@wolfofwallst Retweet From @WHO__India

India India India India India India

You are so rich, why don't you help the Indian people?

🔰
No one to help India?
stand with #india
support #vaccines fo all

Please buy this #NFT to help India

#NFT #COVID19
🔰
https://t.co/A5v79XyYxE",0.375,0.75,en,2.0,8.0,федор квакин,nG1YpD9OzTLQGcg,21,1878,[],"[{'screen_name': 'APP___Token', 'name': 'APP', 'id': 30285499, 'id_str': '30285499', 'indices': [3, 15]}, {'screen_name': 'wolfofwallst', 'name': 'Jordan Belfort', 'id': 17454086, 'id_str': '17454086', 'indices': [17, 30]}, {'screen_name': 'WHO__India', 'name': 'WHO_India', 'id': 1044093565, 'id_str': '1044093565', 'indices': [44, 55]}]",томск
2021-06-19 07:21:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Women make up just 24% of the people heard, read about, or seen in the news. We're working with the Africa Women’s Journalism Project to change that &amp; investigate the under-reported gendered stories of #COVID19 in Africa. Learn more https://t.co/CfkBDyrjnV https://t.co/GrjvQ2OKX7",0.5,0.5,en,20.0,16.0,Zaraphat,zaraphatNJ,395,445,[],"[{'screen_name': 'ONECampaign', 'name': 'ONE', 'id': 16348549, 'id_str': '16348549', 'indices': [3, 15]}]",same place
2021-06-19 07:21:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Basic Education Minister Angie Motshekga is expected today to provide South Africa with an update on her department’s response to the impact of #COVID19 on schooling. Associate Professor at UJ’s Department of Childhood Education Nicky Roberts speaks to #eNCA about this. #DStv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,23.0,11.0,MÛDANI🇳🇦💯,StillKmp,892,1570,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",Namibia
2021-06-19 07:22:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,75.0,54.0,Rushé,Rushe_C,8638,694,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]",South Africa
2021-06-19 07:23:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.1964285714285714,0.4089285714285714,en,462.0,202.0,Chris Eng,chriseng,12633,844,"[{'text': 'COVID19', 'indices': [78, 86]}, {'text': 'DeltaVariant', 'indices': [109, 122]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",he/him
2021-06-19 07:24:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.0508417508417508,0.3946127946127946,en,623.0,33.0,Paul Quinn,PaulQuinnNews,8229,5227,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]","Dublin City, Ireland"
2021-06-19 07:24:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,583.0,296.0,Gill Hammond,gilltose,138,609,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]","North West, England"
2021-06-19 07:24:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.0508417508417508,0.3946127946127946,en,624.0,34.0,Elaine O'REILLY,ElaineOREILLY20,33,108,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]","Laois, Ireland"
2021-06-19 07:24:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines, #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX",0.1999999999999999,0.3,en,11.0,9.0,Justus Kamwesigye,justkamu,1569,3013,"[{'text': 'COVID19', 'indices': [17, 25]}, {'text': 'Africa', 'indices': [35, 42]}]","[{'screen_name': 'MohamedFall', 'name': 'Mohamed M. M. Fall', 'id': 300442541, 'id_str': '300442541', 'indices': [3, 15]}]","Nairobi, Kenya"
2021-06-19 07:25:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,25.0,5.0,Aswini Deka,AswiniDeka2,180,321,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [3, 16]}]","Sorbhog, Barpeta, Assam."
2021-06-19 07:26:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.1772727272727272,0.5709090909090909,en,8.0,7.0,Yusuf Abramjee,Abramjee,433088,20922,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Pretoria, South Africa"
2021-06-19 07:26:05+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,583.0,297.0,Robin Cant,RobinPaulInman,1911,253,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]","Adisham, England"
2021-06-19 07:26:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,25.0,6.0,Srinath Bhattacharya,Srinath98000357,997,50,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [3, 16]}]","Dubai, United Arab Emirates"
2021-06-19 07:26:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How have children experienced #COVID19? @CovidUnder19 heard from 26K 8-17 yr olds in 137 countries. 

Who could go online often/very often? 20% in Africa, 35% Asia-Pacific, 61% Latin America &amp; Caribbean, 77% Western Europe &amp; other, 86% Eastern Europe.

https://t.co/5x1siWsCIA",0.225,0.425,en,16.0,12.0,OEIAC,OEIAC_UdG,586,713,"[{'text': 'COVID19', 'indices': [49, 57]}]","[{'screen_name': 'Livingstone_S', 'name': 'Sonia Livingstone', 'id': 780934633, 'id_str': '780934633', 'indices': [3, 17]}, {'screen_name': 'CovidUnder19', 'name': '#CovidUnder19', 'id': 1258774152099631107, 'id_str': '1258774152099631107', 'indices': [59, 72]}]",Universitat de Girona
2021-06-19 07:28:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,172.0,48.0,Liam🥂🏳️‍🌈,shadowx025,40,148,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Trinidad and Tobago
2021-06-19 07:28:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Bolivia has among the worst #COVID19 infection and death rates; but despite its low population, the vaccination rate isn't impressive. Yet, the authorities and their families have ""VIP access to vaccines."" There should be international justice...",0.0,0.575,en,1.0,1.0,Oscar Alvinn Serrano,Oscar_Alvinn,150,1084,"[{'text': 'Bolivia', 'indices': [21, 29]}, {'text': 'COVID19', 'indices': [50, 58]}]","[{'screen_name': 'bolivianodecepa', 'name': 'Bolivia is in danger', 'id': 1289392568397000704, 'id_str': '1289392568397000704', 'indices': [3, 19]}]",Bolivia
2021-06-19 07:29:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children",0.3958333333333332,0.4916666666666667,en,107.0,41.0,Mike Oliver,Mike__Oliver,845,963,[],"[{'screen_name': 'lizAOBB', 'name': 'DrLizOBrien', 'id': 1296454837052342274, 'id_str': '1296454837052342274', 'indices': [3, 11]}]",United Kingdom
2021-06-19 07:29:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.0508417508417508,0.3946127946127946,en,638.0,35.0,Daniel McConnell,McConnellDaniel,25595,5161,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]","Irish Parliament, Oireachtas"
2021-06-19 07:30:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,584.0,298.0,BC,Bernade63062744,323,458,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",uk
2021-06-19 07:30:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.1772727272727272,0.5709090909090909,en,8.0,8.0,Sir MH II,SirMH_II,805,1646,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",Azania 
2021-06-19 07:31:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#COVID19 cases in #Africa are increasing by over 20% each week. Countries in East &amp; Southern Africa urgently need #Covid19vaccines, #oxygen &amp; #COVID19 tests. @UNICEF is helping to procure vital supplies but much more is needed. https://t.co/YlR1SVntwX",0.1999999999999999,0.3,en,11.0,10.0,Nicoletta Confalone,nikiconfalone,293,274,"[{'text': 'COVID19', 'indices': [17, 25]}, {'text': 'Africa', 'indices': [35, 42]}]","[{'screen_name': 'MohamedFall', 'name': 'Mohamed M. M. Fall', 'id': 300442541, 'id_str': '300442541', 'indices': [3, 15]}]",Niger
2021-06-19 07:31:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commission said Saturday. https://t.co/ytH2epZlFH",0.0,0.0,en,2.0,1.0,Дуламаа,247Chimeg,1445,1609,"[{'text': 'COVID19', 'indices': [42, 50]}, {'text': 'vaccines', 'indices': [51, 60]}]","[{'screen_name': 'PDChina', 'name': ""People's Daily, China"", 'id': 303862998, 'id_str': '303862998', 'indices': [3, 11]}]",Mongolia
2021-06-19 07:31:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Over 990.25 million doses of #COVID19 #vaccines had been administered across China as of Friday, the National Health Commission said Saturday. https://t.co/ytH2epZlFH",0.0,0.0,en,4.0,2.0,เมษาพาเพลิน,mesapapern,2013,546,"[{'text': 'COVID19', 'indices': [42, 50]}, {'text': 'vaccines', 'indices': [51, 60]}]","[{'screen_name': 'PDChina', 'name': ""People's Daily, China"", 'id': 303862998, 'id_str': '303862998', 'indices': [3, 11]}]","Bangkok, Thailand"
2021-06-19 07:31:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,28.0,7.0,Chief Minister Assam,CMOfficeAssam,323306,48,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'himantabiswa', 'name': 'Himanta Biswa Sarma', 'id': 131188226, 'id_str': '131188226', 'indices': [3, 16]}]","Guwahati, India"
2021-06-19 07:31:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,0.1958333333333333,0.425,en,209.0,117.0,zen scam enthusiast era 🟩,zennnaku,55,344,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",PT Anjay Finance & Investment
2021-06-19 07:31:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in South Africa. 118 more #COVID19-related deaths have been reported, bringing the country's total fatalities to 58,441. Stay tuned to #eNCA on #DStv403 for the latest details. https://t.co/YUDGTCZnuH",0.1772727272727272,0.5709090909090909,en,8.0,9.0,Farah Osman,FarahOsmanB,1111,799,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",Wherever the tweets take me...
2021-06-19 07:32:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,109.0,82.0,Pintu54,Pintu542,523,689,[],"[{'screen_name': 'N_RamchanderRao', 'name': 'N Ramchander Rao', 'id': 735790469947359235, 'id_str': '735790469947359235', 'indices': [3, 19]}]","Chakki, India"
