created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place,score,hour,day
2021-06-19 06:36:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1032.0,592.0,Peter van Heusden,pvanheus,1950,1367,#COVID19, 'Winnie Byanyima',"Cape Town, South Africa",negative,6,19
2021-06-19 06:37:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1033.0,593.0,Niklas Danielsson,Finnpal,444,504,#COVID19, 'Winnie Byanyima',"Nairobi,Kenya",negative,6,19
2021-06-19 06:37:43+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","pin code:[411048] 
kondhwa savitribai phule pmc g
vaccines: covaxin,
min age limit: [45,18],
dose1 capacity: 0,
dose2 capacity: 0,50,
dates available: 19-06-2021
vaccine vaccinepune cowin covid19 pune",-0.175,0.7,en,0.0,1.0,#StayHome,viralvideovlogs,6860,4580,#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE, 'Pune Vaccine Updater',കേരളം,negative,6,19
2021-06-19 06:37:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,61.0,16.0,Devarushi Joshi,DevarshiJoshi17,683,1706,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',BARDOLI..SURAT...GUJARAT...IND,positive,6,19
2021-06-19 06:38:01+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","how do we know covid19 vaccines are safe?

cdc &amp; @us_fda have safety monitoring systems to make sure every vaccine is as safe as possible. one system, vaers, records adverse events from patients and doctors and can signal a potential safety issue. more: https://t.co/xse61xdkce. https://t.co/meregynkpk",0.3333333333333333,0.7314814814814815,en,125.0,68.0,#BlackLivesMatter 🇺🇸,Spicy4Democracy,2165,1579,#COVID19, 'CDC',"NW Oregon, USA",positive,6,19
2021-06-19 06:38:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1033.0,594.0,Maria McCloy,MariaPodesta,21637,6102,#COVID19, 'Winnie Byanyima',Johannesburg,negative,6,19
2021-06-19 06:39:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ the delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned covid19 vaccines. that puts the south and parts of rural america at risk.
https://t.co/jzl6kur8uw https://t.co/xsjd4tjile",0.0281249999999999,0.35,en,237.0,96.0,Nonilex,nonilex,552,5000,#COVID19, 'Peter Aldhous',everywhere,positive,6,19
2021-06-19 06:39:15+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","every day that supplies allow for further vaccines, we see the benefits. we're now down to 44 positive covid19 inpatients in hospital, 15 of those in icu. 21 hospitals with just one case or less. huge credit to public support &amp; for the take up of vaccines here. @hselive",0.0508417508417508,0.3946127946127946,en,529.0,31.0,Professor Thomas Kearns🇮🇪🇪🇺🇪🇦,ThomasKearns12,4040,1005,#COVID19, 'Paul Reid',Dublin and Geneva ,positive,6,19
2021-06-19 06:39:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,63.0,17.0,Sangitaa Kedia,SangitaKedia7,38,232,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',"मुंबई, भारत",positive,6,19
2021-06-19 06:40:16+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","africa needs millions more doses here &amp; now to curb the third wave.

in the midst of a third wave of covid19 cases in africa, dr @moetitshidi calls out for much-needed covid-19 vaccine doses during this critical time. https://t.co/kudpxpqq22",0.125,0.325,en,136.0,117.0,Maggie Thomas,Maggiepembs,349,1153,"#COVID19 #Africa,", 'WHO African Region',"Bristol, England",positive,6,19
2021-06-19 06:40:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,64.0,18.0,"Field Outreach Bureau,Udhampur(J&K)",FOBUdhampur,779,219,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',Udhampur,positive,6,19
2021-06-19 06:42:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","former pfizer vp and virologist, dr. michael yeadon, is one of the most credentialed medical professionals speaking out about the dangers of the covid19 vaccines, breaks down his “list of lies” that keeps him up at night. https://t.co/lse8crkdqn",0.0861111111111111,0.1972222222222222,en,1595.0,907.0,🌼 That Sun! 🌻,SeaGlass1221,2692,3997,#Covid19, 'The HighWire',USA,positive,6,19
2021-06-19 06:43:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1034.0,596.0,chaka khannie,AlGsRhythm,2321,320,#COVID19, 'Winnie Byanyima',"eMalahleni, South Africa",negative,6,19
2021-06-19 06:43:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,71.0,19.0,Nidish Viswanathan,captain_nidish,189,559,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',"Vadakara, Kozhikode, India",positive,6,19
2021-06-19 06:43:44+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,71.0,20.0,#StayHome,viralvideovlogs,6859,4580,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',കേരളം,positive,6,19
2021-06-19 06:44:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","who: covid cases in africa increased by 52% in one week — and it may get worse | thecable https://t.co/dssm1ofjzz

covid19 https://t.co/rfaa7fbdoh",-0.4,0.6,en,7.0,2.0,TheCable,thecableng,723836,4156,#COVID19, 'TheCable',Nigeria,negative,6,19
2021-06-19 06:46:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1035.0,598.0,Tšepang,TshepiMolisana,4113,1922,#COVID19, 'Winnie Byanyima',Johannesburg,negative,6,19
2021-06-19 06:47:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@eca_official &amp; @songwevera welcome today's news of @antonioguterres appointment for a second leadership term at the helm of the @un. together we can make a difference in africa under your leadership, esp silencingtheguns, beat covid19 climatechange &amp; other ills. @songwevera https://t.co/8tsqhiz0g5",0.225,0.425,en,13.0,6.0,ECA SRO-SA,ECA_SRO_SA,866,114,"#Africa #silencingtheguns, #COVID19 #ClimateChange", 'ECA',"Lusaka, Zambia",positive,6,19
2021-06-19 06:48:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1035.0,599.0,free Palestine.,LwaziVazhure,813,679,#COVID19, 'Winnie Byanyima',IG: @lwaava,negative,6,19
2021-06-19 06:48:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how have children experienced covid19? @covidunder19 heard from 26k 8-17 yr olds in 137 countries. 

who could go online often/very often? 20% in africa, 35% asia-pacific, 61% latin america &amp; caribbean, 77% western europe &amp; other, 86% eastern europe.

https://t.co/5x1siwscia",0.225,0.425,en,13.0,7.0,Rahmawati Latief,RahmawatiLatief,56,316,#COVID19?, 'Sonia Livingstone',"Makassar, Indonesia",positive,6,19
2021-06-19 06:50:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ despite promises made at g7 most of the world, especially africa, won't get covid19 vaccines until 2022-23.
meanwhile, africa's economy is collapsing &amp; countries are losing 20 years of development. the @imf has loaned europe the equivalent of $2300/person for...
more https://t.co/zktcl4osyz",0.3333333333333333,0.6666666666666666,en,127.0,89.0,Lyndsey Jackson,ok_lyndsey,2981,4585,#G7 #COVID19 #vaccines, 'Laurie Garrett',Australia,positive,6,19
2021-06-19 06:50:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3/...covid19 recovery, but promised africa only $27/person. one top african officials said today to us, rich countries are hording vaccines &amp; hording cheap cash. this is not global order, it is hording.
no justice.
no equity.
no survival? https://t.co/rdzc1ucmku",0.2125,0.4916666666666667,en,157.0,92.0,Lyndsey Jackson,ok_lyndsey,2981,4585,#COVID19, 'Laurie Garrett',Australia,positive,6,19
2021-06-19 06:50:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","covid19 cases in africa are increasing by over 20% each week. countries in east &amp; southern africa urgently need covid19vaccines, oxygen &amp; covid19 tests. @unicef is helping to procure vital supplies but much more is needed. https://t.co/ylr1svntwx",0.1999999999999999,0.3,en,8.0,8.0,Manuel Rosini,maronusielni,484,1012,"#COVID19 #Africa #Covid19vaccines, #oxygen #COVID19", 'Mohamed M. M. Fall',"Bonn, Germany",positive,6,19
2021-06-19 06:50:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4/ the latest @imf scheme for equity in access to covid19 vaccines offers cash to purchase --- but despite cash, countries can't get european, chinese and us manufacturers to sell. meanwhile, where is recovery $ for devastated economies of southern hemisphere? https://t.co/voqgde25u1",0.12,0.18,en,87.0,50.0,Lyndsey Jackson,ok_lyndsey,2981,4585,#COVID19 #vaccines, 'Laurie Garrett',Australia,positive,6,19
2021-06-19 06:50:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","south africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. the department of health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdmndwmpv",0.1590909090909091,0.6136363636363636,en,75.0,51.0,Katleho,Katle_SA,1482,2221,#coronavirus, 'SABC News',"Johannesburg, South Africa",positive,6,19
2021-06-19 06:51:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,77.0,22.0,Gaurav Choudhary,gaurav4ubjp,380,2472,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',"New Delhi, India",positive,6,19
2021-06-19 06:51:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,2.0,1.0,®MAFUNGASE HADEBE™,sabstopy,8890,8667,#COVID19 #eNCA #DStv403, 'eNCA',‎נσzι ѕσωєтσ ѕσυтн αƒяι¢α ,negative,6,19
2021-06-19 06:51:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","do you have questions about the covid19 vaccines? 

find information about what to expect when getting vaccinated, the vaccines authorized in canada and more ➡️ https://t.co/jmsyg2k5ar  vaccineswork https://t.co/zo0igdkcm7",0.5,0.5,en,10.0,3.0,Stephen Owiredu 🇨🇦🇬🇭🇧🇲,Stephen_Owiredu,495,2475,#Covid19 #VaccinesWork, 'Service Canada',"Vaughan, Ontario, Canada",positive,6,19
2021-06-19 06:51:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,2457.0,188.0,damediana,bea_beattie,230,255,#COVID19, 'Isaac Bogoch',St. George ON Canada (xOttawa),positive,6,19
2021-06-19 06:51:56+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines. https://t.co/jao5sl5js5 axiospm covid19,0.2142857142857142,0.4285714285714285,en,45.0,30.0,multijo 🔄,Multijo1,6233,6846,#axiospm #COVID19, 'Jim Henson',"Ocean City, NJ",positive,6,19
2021-06-19 06:52:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,4.0,2.0,Madisha David .. #END GENDER BASED VIOLENCE #GBV,dmadishayah,18185,8858,#COVID19 #eNCA #DStv403, 'eNCA',South Africa,negative,6,19
2021-06-19 06:52:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,4.0,3.0,Marshni Padayachee,MrsMarshniP,174,360,#COVID19 #eNCA #DStv403, 'eNCA',South Africa,negative,6,19
2021-06-19 06:52:51+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","breaking: 410,000 moderna covid19 vaccines will be delivered by china airline's cargo flight from luxembourg tonight and could arrive in taiwan as early as tomorrow afternoon at 3:20 pm, according to apple daily taiwan. https://t.co/cvwvuuvavo",0.05,0.15,en,115.0,26.0,meekob,meekob,5742,777,#COVID19 #Taiwan, 'William Yang',"Bangkok, Thailand",positive,6,19
2021-06-19 06:53:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,81.0,25.0,Aneel Chinnari,AneelChinnari,39,427,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',"Mumbai, India",positive,6,19
2021-06-19 06:53:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,4.0,4.0,"money is loud, wealth is silent 💥",v_______03,3420,4992,#COVID19 #eNCA #DStv403, 'eNCA',South Africa,negative,6,19
2021-06-19 06:54:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","why hasn't africa seen the same scale of devastation from covid19 we've seen elsewhere?

the latest episode of globalhealthmatters explores how research has played a key role in stopping the spread in tanzania and southafrica.

available now👇
https://t.co/bxrjusyvsk https://t.co/6c2yityrw3",0.225,0.60625,en,8.0,7.0,The UN Brief,MayaPlentz,5486,6029,#COVID19 #GlobalHealthMatters #Tanzania #SouthAfrica., 'TDR', ,positive,6,19
2021-06-19 06:54:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,7.0,5.0,Itumeleng Maleka,Itu_54263,73,237,#COVID19 #eNCA #DStv403, 'eNCA',Pretoria,negative,6,19
2021-06-19 06:55:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","africa is in the midst of a full blown third wave. the sobering trajectory of surging cases should rouse everyone into urgent action. 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,212.0,174.0,Samantha Bolton,sambolton007,986,2582,#COVID19, 'Dr Matshidiso Moeti',"Geneva, Switzerland",positive,6,19
2021-06-19 06:56:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","africa needs millions more doses here &amp; now to curb the third wave.

in the midst of a third wave of covid19 cases in africa, dr @moetitshidi calls out for much-needed covid-19 vaccine doses during this critical time. https://t.co/kudpxpqq22",0.125,0.325,en,137.0,118.0,Ayobamigbe Yussuf .F 🇳🇬,Faypumping,4570,5024,"#COVID19 #Africa,", 'WHO African Region',Cave Soliloq ,positive,6,19
2021-06-19 06:56:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","south africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. the department of health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdmndwmpv",0.1590909090909091,0.6136363636363636,en,75.0,52.0,sonwabilendamase,NewBigJay,1615,1126,#coronavirus, 'SABC News',Johannesburg,positive,6,19
2021-06-19 06:56:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in south africa. 118 more covid19-related deaths have been reported, bringing the country's total fatalities to 58,441. stay tuned to enca on dstv403 for the latest details. https://t.co/yudgtcznuh",0.1772727272727272,0.5709090909090909,en,2.0,2.0,Fernando del Amo,madridvk,1493,3841,#COVID19-related #eNCA #DStv403, 'eNCA',"Madrid, Comunidad de Madrid",positive,6,19
2021-06-19 06:57:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","breaking: 410,000 moderna covid19 vaccines will be delivered by china airline's cargo flight from luxembourg tonight and could arrive in taiwan as early as tomorrow afternoon at 3:20 pm, according to apple daily taiwan. https://t.co/cvwvuuvavo",0.05,0.15,en,116.0,27.0,@alecolarizi,AleColarizi,2256,1580,#COVID19 #Taiwan, 'William Yang',Italy/China,positive,6,19
2021-06-19 06:57:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",basic education minister angie motshekga is expected today to provide south africa with an update on her department’s response to the impact of covid19 on schooling. associate professor at uj’s department of childhood education nicky roberts speaks to enca about this. dstv403 https://t.co/3cv04mvio1,-0.05,0.2625,en,13.0,8.0,Mumba🇿🇦,PaperChaser_M,1491,501,#COVID19 #eNCA #DStv403, 'eNCA',"Pretoria, South Africa",negative,6,19
2021-06-19 06:57:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","news -- our new analysis shows for the first time that two doses of the covid19 vaccines are highly effective against hospitalisation from the delta (b.1.61.2) variant.

read more: https://t.co/6z67cw85zw https://t.co/oyrfghhpxw",0.3715909090909091,0.521969696969697,en,1836.0,1018.0,Crispi,profcrispi,414,507,#COVID19 #vaccines #Delta #variant., 'Public Health England',"Trieste, Friuli-Venezia Giulia",positive,6,19
2021-06-19 06:57:45+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","pin code:[411002] 
malti kachi hospital - pmcg
vaccines: covaxin,
min age limit: [18,45],
dose1 capacity: 0,
dose2 capacity: 56,0,
dates available: 19-06-2021
vaccine vaccinepune cowin covid19 pune",-0.175,0.7,en,0.0,1.0,#StayHome,viralvideovlogs,6861,4581,#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE, 'Pune Vaccine Updater',കേരളം,negative,6,19
2021-06-19 06:58:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in south africa. 118 more covid19-related deaths have been reported, bringing the country's total fatalities to 58,441. stay tuned to enca on dstv403 for the latest details. https://t.co/yudgtcznuh",0.1772727272727272,0.5709090909090909,en,3.0,3.0,Madisha David .. #END GENDER BASED VIOLENCE #GBV,dmadishayah,18185,8858,#COVID19-related #eNCA #DStv403, 'eNCA',South Africa,positive,6,19
2021-06-19 06:58:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in south africa. 118 more covid19-related deaths have been reported, bringing the country's total fatalities to 58,441. stay tuned to enca on dstv403 for the latest details. https://t.co/yudgtcznuh",0.1772727272727272,0.5709090909090909,en,3.0,4.0,Kholofelo Mahlare,k_mahlare,2188,1260,#COVID19-related #eNCA #DStv403, 'eNCA',"Pretoria, South Africa",positive,6,19
2021-06-19 06:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10,510 new coronavirus cases have been recorded over the past 24 hours in south africa. 118 more covid19-related deaths have been reported, bringing the country's total fatalities to 58,441. stay tuned to enca on dstv403 for the latest details. https://t.co/yudgtcznuh",0.1772727272727272,0.5709090909090909,en,4.0,5.0,ray,Rs__Ray,2417,2505,#COVID19-related #eNCA #DStv403, 'eNCA', ,positive,6,19
2021-06-19 07:00:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","with vaccination coverage being expanded from 21st june 2021, the government is committed to providing free covid19 vaccines to everyone!

you don't need to pre-register for covidvaccination &amp; can directly go to a vaccination centre to get the jab. indiafightscorona https://t.co/fwgb5nkzu0",0.1999999999999999,0.4000000000000001,en,83.0,26.0,JEET,jeet_2015,42,162,#COVID19 #COVIDVaccination #IndiaFightsCorona, 'MyGovIndia',London,positive,7,19
2021-06-19 07:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","in africa, covid19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

we expect things to only get worse.

less than 2% of africa’s population has been vaccinated. vaccines donated next year will be far too late. 

-@drtedros @who vaccinequity https://t.co/wo6wviwwfc",-0.1452380952380952,0.5023809523809525,en,37.0,38.0,SandraLhoteFernandes,SandraLhoteFer,777,969,#COVID19 #VaccinEquity, 'Global Health Strategies',"Paris, France",negative,7,19
2021-06-19 07:00:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,1038.0,603.0,Tony Mwakesi,Tmwakesi,369,605,#COVID19, 'Winnie Byanyima',"Mombasa, Kenya",negative,7,19
2021-06-19 07:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","how have children experienced covid19? @covidunder19 heard from 26k 8-17 yr olds in 137 countries. 

who could go online often/very often? 20% in africa, 35% asia-pacific, 61% latin america &amp; caribbean, 77% western europe &amp; other, 86% eastern europe.

https://t.co/5x1siwscia",0.225,0.425,en,14.0,8.0,Sonia Livingstone,Livingstone_S,20976,3135,#COVID19?, 'Sonia Livingstone',London UK,positive,7,19
2021-06-19 07:00:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","how have children experienced covid19? @covidunder19 heard from 26k 8-17 yr olds in 137 countries. 

who could go online often/very often? 20% in africa, 35% asia-pacific, 61% latin america &amp; caribbean, 77% western europe &amp; other, 86% eastern europe.

https://t.co/5x1siwscia",0.225,0.425,en,15.0,9.0,Digital Maverick,digitalmaverick,16351,13279,#COVID19?, 'Sonia Livingstone',Alexandria #drewisinegypt,positive,7,19
2021-06-19 07:01:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i’m pleased to welcome the wecandothis bus to atlanta today! remember, there are 3 easy ways to find a covid19 vaccine near you:  
🔍 search https://t.co/d2pdwips8o  
📱text your zip code to 438829  
📞 call 1-800-232-0233 https://t.co/ammcmmctip",0.5083333333333333,0.7833333333333333,en,1145.0,364.0,SSimms777,Ssimms777,4830,5148,#WeCanDoThis #COVID19, 'Rochelle Walensky,"Mississippi, USA",positive,7,19
2021-06-19 07:03:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","africa is in the midst of a full blown third wave. the sobering trajectory of surging cases should rouse everyone into urgent action. 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems. https://t.co/aiqrgcuk1x",0.1958333333333333,0.2875,en,212.0,175.0,tadeebali,tadeebali,18,23,#COVID19, 'Dr Matshidiso Moeti',Jammu And Kashmir,positive,7,19
2021-06-19 07:04:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","south africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. the department of health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdmndwmpv",0.1590909090909091,0.6136363636363636,en,76.0,53.0,Job Seekers SA,jobseekrs_sa,11809,87,#coronavirus, 'SABC News',Gauteng ,positive,7,19
